country,population,indicator,direction,admin_level,admin_name,n_surveys,years_available,latest_year,baseline_target_year,baseline_year,baseline_year_gap,baseline_estimate,observed_latest_estimate,pp_change_10yr,recoded_baseline_estimate,recoded_observed_latest,pp_change_10yr_recoded,change_rank,prevalence_rank
DRC,children_under5,severe_wasting,adverse,ADM1,Sud-Kivu,2,2013;2024,2024,2014,2013,1,3.056017826,1.308272758,-1.747745068,3.056017826,1.308272758,-1.747745068,8,10
DRC,children_under5,severe_wasting,adverse,ADM1,Mongala,2,2013;2024,2024,2014,2013,1,2.520458298,1.230752047,-1.289706251,2.520458298,1.230752047,-1.289706251,9,8
DRC,children_under5,severe_wasting,adverse,ADM1,Kwango,2,2013;2024,2024,2014,2013,1,3.89479033,2.620012038,-1.274778292,3.89479033,2.620012038,-1.274778292,10,19
DRC,children_under5,severe_wasting,adverse,ADM1,Sud-Ubangi,2,2013;2024,2024,2014,2013,1,1.939284616,1.010181713,-0.929102903,1.939284616,1.010181713,-0.929102903,11,6
DRC,children_under5,severe_wasting,adverse,ADM1,Lualaba,2,2013;2024,2024,2014,2013,1,3.052688861,2.51283592,-0.539852941,3.052688861,2.51283592,-0.539852941,12,18
DRC,children_under5,severe_wasting,adverse,ADM1,Nord-Kivu,2,2013;2024,2024,2014,2013,1,1.739594294,1.248378757,-0.491215537,1.739594294,1.248378757,-0.491215537,13,9
DRC,children_under5,severe_wasting,adverse,ADM1,Kinshasa,2,2013;2024,2024,2014,2013,1,0.690802219,0.489856968,-0.200945251,0.690802219,0.489856968,-0.200945251,14,2
DRC,children_under5,severe_wasting,adverse,ADM1,Kongo Central,2,2013;2024,2024,2014,2013,1,2.864844284,2.896914549,0.032070265,2.864844284,2.896914549,0.032070265,15,21
DRC,children_under5,severe_wasting,adverse,ADM1,Equateur,2,2013;2024,2024,2014,2013,1,0.630143918,0.876691271,0.246547353,0.630143918,0.876691271,0.246547353,16,5
DRC,children_under5,severe_wasting,adverse,ADM1,Kasai-Central,2,2013;2024,2024,2014,2013,1,0.709225927,1.015266297,0.30604037,0.709225927,1.015266297,0.30604037,17,7
DRC,children_under5,severe_wasting,adverse,ADM1,Haut-Katanga,2,2013;2024,2024,2014,2013,1,1.165810291,1.572126211,0.40631592,1.165810291,1.572126211,0.40631592,18,11
DRC,children_under5,severe_wasting,adverse,ADM1,Lomami,2,2013;2024,2024,2014,2013,1,1.440232021,2.105936577,0.665704556,1.440232021,2.105936577,0.665704556,19,15
DRC,children_under5,severe_wasting,adverse,ADM1,Tshopo,2,2013;2024,2024,2014,2013,1,2.374882035,3.170830232,0.795948197,2.374882035,3.170830232,0.795948197,20,22
DRC,children_under5,severe_wasting,adverse,ADM1,Tshuapa,2,2013;2024,2024,2014,2013,1,2.384714657,3.365611457,0.9808968,2.384714657,3.365611457,0.9808968,21,23
DRC,children_under5,severe_wasting,adverse,ADM1,Kwilu,2,2013;2024,2024,2014,2013,1,1.19337338,2.399364287,1.205990907,1.19337338,2.399364287,1.205990907,22,17
DRC,children_under5,severe_wasting,adverse,ADM1,Nord-Ubangi,2,2013;2024,2024,2014,2013,1,0.392138609,1.645421073,1.253282464,0.392138609,1.645421073,1.253282464,23,13
DRC,children_under5,severe_wasting,adverse,ADM1,Haut-Lomami,2,2013;2024,2024,2014,2013,1,1.466068292,3.386685175,1.920616883,1.466068292,3.386685175,1.920616883,24,24
DRC,children_under5,severe_wasting,adverse,ADM1,Kasai,2,2013;2024,2024,2014,2013,1,1.932287431,4.928139512,2.995852081,1.932287431,4.928139512,2.995852081,25,25
DRC,children_under5,severe_wasting,adverse,ADM1,Bas-Uele,2,2013;2024,2024,2014,2013,1,2.159583599,5.999780588,3.840196989,2.159583599,5.999780588,3.840196989,26,26
DRC,,skilled_birth_attendance,beneficial,ADM1,Haut-Lomami,2,2013;2024,2024,2014,2013,1,46.389833,75.019999,28.630166,53.610167,24.980001,-28.630166,1,18
DRC,,skilled_birth_attendance,beneficial,ADM1,Tanganyika,2,2013;2024,2024,2014,2013,1,17.255718,45.27079,28.015072,82.744282,54.72921,-28.015072,2,25
DRC,,skilled_birth_attendance,beneficial,ADM1,Nord-Ubangi,2,2013;2024,2024,2014,2013,1,53.640628,75.125512,21.484884,46.359372,24.874488,-21.484884,3,17
DRC,,skilled_birth_attendance,beneficial,ADM1,Lualaba,2,2013;2024,2024,2014,2013,1,68.865998,86.930895,18.064897,31.134002,13.069105,-18.064897,4,11
DRC,,skilled_birth_attendance,beneficial,ADM1,Kwango,2,2013;2024,2024,2014,2013,1,60.935146,76.531775,15.596629,39.064854,23.468225,-15.596629,5,16
DRC,,skilled_birth_attendance,beneficial,ADM1,Sankuru,2,2013;2024,2024,2014,2013,1,38.454698,46.705886,8.251188,61.545302,53.294114,-8.251188,6,24
DRC,,skilled_birth_attendance,beneficial,ADM1,Kasai-Central,2,2013;2024,2024,2014,2013,1,83.247977,91.410341,8.162364,16.752023,8.589659,-8.162364,7,9
DRC,,skilled_birth_attendance,beneficial,ADM1,Nord-Kivu,2,2013;2024,2024,2014,2013,1,91.681061,99.315699,7.634638,8.318939,0.684301,-7.634638,8,1
DRC,,skilled_birth_attendance,beneficial,ADM1,Lomami,2,2013;2024,2024,2014,2013,1,66.939094,74.24532,7.306226,33.060906,25.75468,-7.306226,9,19
DRC,,skilled_birth_attendance,beneficial,ADM1,Haut-Katanga,2,2013;2024,2024,2014,2013,1,86.88559,93.606656,6.721066,13.11441,6.393344,-6.721066,10,6
DRC,,skilled_birth_attendance,beneficial,ADM1,Tshuapa,2,2013;2024,2024,2014,2013,1,37.662778,44.043257,6.380479,62.337222,55.956743,-6.380479,11,26
DRC,,skilled_birth_attendance,beneficial,ADM1,Mongala,2,2013;2024,2024,2014,2013,1,60.09876,66.243843,6.145083,39.90124,33.756157,-6.145083,12,22
DRC,,skilled_birth_attendance,beneficial,ADM1,Ituri,2,2013;2024,2024,2014,2013,1,91.303745,95.542997,4.239252,8.696255,4.457003,-4.239252,13,3
DRC,,skilled_birth_attendance,beneficial,ADM1,Sud-Kivu,2,2013;2024,2024,2014,2013,1,92.41648,94.614114,2.197634,7.58352,5.385886,-2.197634,14,5
DRC,,skilled_birth_attendance,beneficial,ADM1,Mai-Ndombe,2,2013;2024,2024,2014,2013,1,90.774925,92.902852,2.127927,9.225075,7.097148,-2.127927,15,8
DRC,,skilled_birth_attendance,beneficial,ADM1,Kinshasa,2,2013;2024,2024,2014,2013,1,97.392505,99.129404,1.736899,2.607495,0.870596,-1.736899,16,2
DRC,,skilled_birth_attendance,beneficial,ADM1,Kasai,2,2013;2024,2024,2014,2013,1,81.930675,83.05662,1.125945,18.069325,16.94338,-1.125945,17,12
DRC,,skilled_birth_attendance,beneficial,ADM1,Sud-Ubangi,2,2013;2024,2024,2014,2013,1,70.372198,71.262655,0.890457,29.627802,28.737345,-0.890457,18,21
DRC,,skilled_birth_attendance,beneficial,ADM1,Kongo Central,2,2013;2024,2024,2014,2013,1,94.941535,94.717507,-0.224028,5.058465,5.282493,0.224028,19,4
DRC,,skilled_birth_attendance,beneficial,ADM1,Kwilu,2,2013;2024,2024,2014,2013,1,93.29071,93.004827,-0.285883,6.70929,6.995173,0.285883,20,7
DRC,,skilled_birth_attendance,beneficial,ADM1,Kasai-Oriental,2,2013;2024,2024,2014,2013,1,88.895567,87.646157,-1.24941,11.104433,12.353843,1.24941,21,10
DRC,,skilled_birth_attendance,beneficial,ADM1,Haut-Uele,2,2013;2024,2024,2014,2013,1,89.425072,82.677754,-6.747318,10.574928,17.322246,6.747318,22,13
DRC,,skilled_birth_attendance,beneficial,ADM1,Maniema,2,2013;2024,2024,2014,2013,1,86.550378,79.144368,-7.40601,13.449622,20.855632,7.40601,23,15
DRC,,skilled_birth_attendance,beneficial,ADM1,Tshopo,2,2013;2024,2024,2014,2013,1,88.111861,80.670921,-7.44094,11.888139,19.329079,7.44094,24,14
DRC,,skilled_birth_attendance,beneficial,ADM1,Equateur,2,2013;2024,2024,2014,2013,1,83.694487,71.875799,-11.818688,16.305513,28.124201,11.818688,25,20
DRC,,skilled_birth_attendance,beneficial,ADM1,Bas-Uele,2,2013;2024,2024,2014,2013,1,73.381161,61.351601,-12.02956,26.618839,38.648399,12.02956,26,23
DRC,children_under5,stunting,adverse,ADM1,Kasai,2,2013;2024,2024,2014,2013,1,57.94704437,42.35279844,-15.59424593,57.94704437,42.35279844,-15.59424593,1,6
DRC,children_under5,stunting,adverse,ADM1,Lomami,2,2013;2024,2024,2014,2013,1,51.12123434,40.0427793,-11.07845504,51.12123434,40.0427793,-11.07845504,2,5
DRC,children_under5,stunting,adverse,ADM1,Sankuru,2,2013;2024,2024,2014,2013,1,50.07632825,42.67676571,-7.39956254,50.07632825,42.67676571,-7.39956254,3,7
DRC,children_under5,stunting,adverse,ADM1,Haut-Uele,2,2013;2024,2024,2014,2013,1,40.70206443,34.45720663,-6.2448578,40.70206443,34.45720663,-6.2448578,4,2
DRC,children_under5,stunting,adverse,ADM1,Tanganyika,2,2013;2024,2024,2014,2013,1,50.99396916,45.85825864,-5.13571052,50.99396916,45.85825864,-5.13571052,5,14
DRC,children_under5,stunting,adverse,ADM1,Sud-Kivu,2,2013;2024,2024,2014,2013,1,53.02831448,47.98986633,-5.03844815,53.02831448,47.98986633,-5.03844815,6,18
DRC,children_under5,stunting,adverse,ADM1,Haut-Lomami,2,2013;2024,2024,2014,2013,1,49.50768817,45.45767727,-4.0500109,49.50768817,45.45767727,-4.0500109,7,13
DRC,children_under5,stunting,adverse,ADM1,Tshuapa,2,2013;2024,2024,2014,2013,1,47.76114581,44.02110543,-3.74004038,47.76114581,44.02110543,-3.74004038,8,9
DRC,children_under5,stunting,adverse,ADM1,Kinshasa,2,2013;2024,2024,2014,2013,1,17.30254284,14.17127149,-3.13127135,17.30254284,14.17127149,-3.13127135,9,1
DRC,children_under5,stunting,adverse,ADM1,Kongo Central,2,2013;2024,2024,2014,2013,1,45.91289623,45.45487999,-0.45801624,45.91289623,45.45487999,-0.45801624,10,12
DRC,children_under5,stunting,adverse,ADM1,Mongala,2,2013;2024,2024,2014,2013,1,40.87786928,43.10301234,2.22514306,40.87786928,43.10301234,2.22514306,11,8
DRC,children_under5,stunting,adverse,ADM1,Tshopo,2,2013;2024,2024,2014,2013,1,42.37677407,45.03775249,2.66097842,42.37677407,45.03775249,2.66097842,12,11
DRC,children_under5,stunting,adverse,ADM1,Haut-Katanga,2,2013;2024,2024,2014,2013,1,40.38118835,44.09813642,3.71694807,40.38118835,44.09813642,3.71694807,13,10
DRC,children_under5,stunting,adverse,ADM1,Nord-Kivu,2,2013;2024,2024,2014,2013,1,52.01143425,55.87250682,3.86107257,52.01143425,55.87250682,3.86107257,14,24
DRC,children_under5,stunting,adverse,ADM1,Bas-Uele,2,2013;2024,2024,2014,2013,1,43.11031621,47.18481786,4.07450165,43.11031621,47.18481786,4.07450165,15,17
DRC,children_under5,stunting,adverse,ADM1,Kasai-Central,2,2013;2024,2024,2014,2013,1,46.80004438,52.50362825,5.70358387,46.80004438,52.50362825,5.70358387,16,22
DRC,children_under5,stunting,adverse,ADM1,Ituri,2,2013;2024,2024,2014,2013,1,44.51754731,51.20224492,6.68469761,44.51754731,51.20224492,6.68469761,17,21
DRC,children_under5,stunting,adverse,ADM1,Mai-Ndombe,2,2013;2024,2024,2014,2013,1,32.00111516,38.73723266,6.7361175,32.00111516,38.73723266,6.7361175,18,4
DRC,children_under5,stunting,adverse,ADM1,Kwilu,2,2013;2024,2024,2014,2013,1,38.88026913,46.19723911,7.31696998,38.88026913,46.19723911,7.31696998,19,16
DRC,children_under5,stunting,adverse,ADM1,Kasai-Oriental,2,2013;2024,2024,2014,2013,1,37.77465712,46.12783962,8.3531825,37.77465712,46.12783962,8.3531825,20,15
DRC,children_under5,stunting,adverse,ADM1,Nord-Ubangi,2,2013;2024,2024,2014,2013,1,41.52565625,50.33094742,8.80529117,41.52565625,50.33094742,8.80529117,21,19
DRC,children_under5,stunting,adverse,ADM1,Lualaba,2,2013;2024,2024,2014,2013,1,42.10642968,50.91312943,8.80669975,42.10642968,50.91312943,8.80669975,22,20
DRC,children_under5,stunting,adverse,ADM1,Maniema,2,2013;2024,2024,2014,2013,1,46.37493625,56.68288798,10.30795173,46.37493625,56.68288798,10.30795173,23,25
DRC,children_under5,stunting,adverse,ADM1,Equateur,2,2013;2024,2024,2014,2013,1,23.05647366,34.84384453,11.78737087,23.05647366,34.84384453,11.78737087,24,3
DRC,children_under5,stunting,adverse,ADM1,Sud-Ubangi,2,2013;2024,2024,2014,2013,1,40.79534011,53.61955939,12.82421928,40.79534011,53.61955939,12.82421928,25,23
DRC,children_under5,stunting,adverse,ADM1,Kwango,2,2013;2024,2024,2014,2013,1,45.62013585,59.49287478,13.87273893,45.62013585,59.49287478,13.87273893,26,26
DRC,children_under5,wasting,adverse,ADM1,Maniema,2,2013;2024,2024,2014,2013,1,22.66338709,8.76312653,-13.90026056,22.66338709,8.76312653,-13.90026056,1,19
DRC,children_under5,wasting,adverse,ADM1,Tanganyika,2,2013;2024,2024,2014,2013,1,10.58050606,5.372098747,-5.208407313,10.58050606,5.372098747,-5.208407313,2,9
DRC,children_under5,wasting,adverse,ADM1,Ituri,2,2013;2024,2024,2014,2013,1,8.482751649,3.832645285,-4.650106364,8.482751649,3.832645285,-4.650106364,3,3
DRC,children_under5,wasting,adverse,ADM1,Sud-Ubangi,2,2013;2024,2024,2014,2013,1,6.336006715,2.320354371,-4.015652344,6.336006715,2.320354371,-4.015652344,4,2
DRC,children_under5,wasting,adverse,ADM1,Sankuru,2,2013;2024,2024,2014,2013,1,9.628882177,6.3361994,-3.292682777,9.628882177,6.3361994,-3.292682777,5,11
DRC,children_under5,wasting,adverse,ADM1,Lualaba,2,2013;2024,2024,2014,2013,1,9.625761805,6.537129322,-3.088632483,9.625761805,6.537129322,-3.088632483,6,12
DRC,children_under5,wasting,adverse,ADM1,Haut-Uele,2,2013;2024,2024,2014,2013,1,7.553601321,4.999207201,-2.55439412,7.553601321,4.999207201,-2.55439412,7,5
DRC,children_under5,wasting,adverse,ADM1,Nord-Kivu,2,2013;2024,2024,2014,2013,1,4.734132719,2.266849853,-2.467282866,4.734132719,2.266849853,-2.467282866,8,1
DRC,children_under5,wasting,adverse,ADM1,Kongo Central,2,2013;2024,2024,2014,2013,1,11.11326599,8.82370853,-2.28955746,11.11326599,8.82370853,-2.28955746,9,20
DRC,children_under5,wasting,adverse,ADM1,Haut-Lomami,2,2013;2024,2024,2014,2013,1,9.896619583,8.39330609,-1.503313493,9.896619583,8.39330609,-1.503313493,10,16
DRC,children_under5,wasting,adverse,ADM1,Tshuapa,2,2013;2024,2024,2014,2013,1,9.225335341,8.08918282,-1.136152521,9.225335341,8.08918282,-1.136152521,11,15
DRC,children_under5,wasting,adverse,ADM1,Kasai-Central,2,2013;2024,2024,2014,2013,1,6.133666634,5.250054819,-0.883611815,6.133666634,5.250054819,-0.883611815,12,7
DRC,children_under5,wasting,adverse,ADM1,Haut-Katanga,2,2013;2024,2024,2014,2013,1,5.920754654,5.320855323,-0.599899331,5.920754654,5.320855323,-0.599899331,13,8
DRC,children_under5,wasting,adverse,ADM1,Sud-Kivu,2,2013;2024,2024,2014,2013,1,7.169483672,6.711761749,-0.457721923,7.169483672,6.711761749,-0.457721923,14,13
DRC,children_under5,wasting,adverse,ADM1,Nord-Ubangi,2,2013;2024,2024,2014,2013,1,4.440080841,4.761222179,0.321141338,4.440080841,4.761222179,0.321141338,15,4
DRC,children_under5,wasting,adverse,ADM1,Mongala,2,2013;2024,2024,2014,2013,1,5.476223908,6.002141898,0.52591799,5.476223908,6.002141898,0.52591799,16,10
DRC,children_under5,wasting,adverse,ADM1,Kasai-Oriental,2,2013;2024,2024,2014,2013,1,7.927471625,8.527883032,0.600411407,7.927471625,8.527883032,0.600411407,17,18
DRC,children_under5,wasting,adverse,ADM1,Kinshasa,2,2013;2024,2024,2014,2013,1,3.530280591,5.054251357,1.523970766,3.530280591,5.054251357,1.523970766,18,6
DRC,children_under5,wasting,adverse,ADM1,Lomami,2,2013;2024,2024,2014,2013,1,6.481452191,8.39511332,1.913661129,6.481452191,8.39511332,1.913661129,19,17
DRC,children_under5,wasting,adverse,ADM1,Mai-Ndombe,2,2013;2024,2024,2014,2013,1,13.9846506,16.05166661,2.06701601,13.9846506,16.05166661,2.06701601,20,26
DRC,children_under5,wasting,adverse,ADM1,Tshopo,2,2013;2024,2024,2014,2013,1,6.272858526,8.954720928,2.681862402,6.272858526,8.954720928,2.681862402,21,21
DRC,children_under5,wasting,adverse,ADM1,Equateur,2,2013;2024,2024,2014,2013,1,4.527261501,7.356872998,2.829611497,4.527261501,7.356872998,2.829611497,22,14
DRC,children_under5,wasting,adverse,ADM1,Kwango,2,2013;2024,2024,2014,2013,1,11.59338761,14.6696228,3.07623519,11.59338761,14.6696228,3.07623519,23,25
DRC,children_under5,wasting,adverse,ADM1,Kwilu,2,2013;2024,2024,2014,2013,1,6.107492584,10.04908018,3.941587596,6.107492584,10.04908018,3.941587596,24,22
DRC,children_under5,wasting,adverse,ADM1,Kasai,2,2013;2024,2024,2014,2013,1,8.636914592,14.52925549,5.892340898,8.636914592,14.52925549,5.892340898,25,24
DRC,children_under5,wasting,adverse,ADM1,Bas-Uele,2,2013;2024,2024,2014,2013,1,6.110987695,13.33877398,7.227786285,6.110987695,13.33877398,7.227786285,26,23
DRC,children_12_23_months,zero_dose,adverse,ADM1,Tanganyika,2,2013;2024,2024,2014,2013,1,61.28829225,51.64923892,-9.63905333,61.28829225,51.64923892,-9.63905333,1,18
DRC,children_12_23_months,zero_dose,adverse,ADM1,Lualaba,2,2013;2024,2024,2014,2013,1,40.52353475,33.9425992,-6.58093555,40.52353475,33.9425992,-6.58093555,2,10
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kinshasa,2,2013;2024,2024,2014,2013,1,2.168293536,0.75324915,-1.415044386,2.168293536,0.75324915,-1.415044386,3,1
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kasai-Central,2,2013;2024,2024,2014,2013,1,10.15675915,10.32900114,0.17224199,10.15675915,10.32900114,0.17224199,4,3
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kasai-Oriental,2,2013;2024,2024,2014,2013,1,15.48127069,18.12919367,2.64792298,15.48127069,18.12919367,2.64792298,5,4
DRC,children_12_23_months,zero_dose,adverse,ADM1,Nord-Kivu,2,2013;2024,2024,2014,2013,1,6.276122704,9.982604647,3.706481943,6.276122704,9.982604647,3.706481943,6,2
DRC,children_12_23_months,zero_dose,adverse,ADM1,Haut-Uele,2,2013;2024,2024,2014,2013,1,37.8538262,45.71143912,7.85761292,37.8538262,45.71143912,7.85761292,7,14
DRC,children_12_23_months,zero_dose,adverse,ADM1,Haut-Katanga,2,2013;2024,2024,2014,2013,1,17.42391402,25.72857572,8.3046617,17.42391402,25.72857572,8.3046617,8,7
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kwango,2,2013;2024,2024,2014,2013,1,17.10425323,29.01005374,11.90580051,17.10425323,29.01005374,11.90580051,9,9
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kwilu,2,2013;2024,2024,2014,2013,1,8.808161342,21.30428407,12.49612273,8.808161342,21.30428407,12.49612273,10,6
DRC,children_12_23_months,zero_dose,adverse,ADM1,Ituri,2,2013;2024,2024,2014,2013,1,8.527066658,21.22315736,12.6960907,8.527066658,21.22315736,12.6960907,11,5
DRC,children_12_23_months,zero_dose,adverse,ADM1,Lomami,2,2013;2024,2024,2014,2013,1,21.8546671,34.64926038,12.79459328,21.8546671,34.64926038,12.79459328,12,11
DRC,children_12_23_months,zero_dose,adverse,ADM1,Haut-Lomami,2,2013;2024,2024,2014,2013,1,33.96929538,46.92928069,12.95998531,33.96929538,46.92928069,12.95998531,13,16
DRC,children_12_23_months,zero_dose,adverse,ADM1,Nord-Ubangi,2,2013;2024,2024,2014,2013,1,22.75137908,38.40327539,15.65189631,22.75137908,38.40327539,15.65189631,14,12
DRC,children_12_23_months,zero_dose,adverse,ADM1,Bas-Uele,2,2013;2024,2024,2014,2013,1,45.22019109,62.17853809,16.958347,45.22019109,62.17853809,16.958347,15,22
DRC,children_12_23_months,zero_dose,adverse,ADM1,Mongala,2,2013;2024,2024,2014,2013,1,58.44910418,76.09457264,17.64546846,58.44910418,76.09457264,17.64546846,16,25
DRC,children_12_23_months,zero_dose,adverse,ADM1,Sankuru,2,2013;2024,2024,2014,2013,1,46.24315428,64.88217563,18.63902135,46.24315428,64.88217563,18.63902135,17,23
DRC,children_12_23_months,zero_dose,adverse,ADM1,Tshuapa,2,2013;2024,2024,2014,2013,1,44.87508078,65.79184427,20.91676349,44.87508078,65.79184427,20.91676349,18,24
DRC,children_12_23_months,zero_dose,adverse,ADM1,Sud-Kivu,2,2013;2024,2024,2014,2013,1,4.851664274,27.06851279,22.21684852,4.851664274,27.06851279,22.21684852,19,8
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kasai,2,2013;2024,2024,2014,2013,1,28.7648829,51.83293396,23.06805106,28.7648829,51.83293396,23.06805106,20,19
DRC,children_12_23_months,zero_dose,adverse,ADM1,Tshopo,2,2013;2024,2024,2014,2013,1,32.15002102,56.10117642,23.9511554,32.15002102,56.10117642,23.9511554,21,20
DRC,children_12_23_months,zero_dose,adverse,ADM1,Equateur,2,2013;2024,2024,2014,2013,1,20.16134799,46.44776014,26.28641215,20.16134799,46.44776014,26.28641215,22,15
DRC,children_12_23_months,zero_dose,adverse,ADM1,Mai-Ndombe,2,2013;2024,2024,2014,2013,1,13.42710726,47.80057596,34.3734687,13.42710726,47.80057596,34.3734687,23,17
DRC,children_12_23_months,zero_dose,adverse,ADM1,Kongo Central,2,2013;2024,2024,2014,2013,1,6.478190658,42.52501773,36.04682707,6.478190658,42.52501773,36.04682707,24,13
DRC,children_12_23_months,zero_dose,adverse,ADM1,Sud-Ubangi,2,2013;2024,2024,2014,2013,1,18.3770771,60.82812719,42.45105009,18.3770771,60.82812719,42.45105009,25,21
DRC,children_12_23_months,zero_dose,adverse,ADM1,Maniema,2,2013;2024,2024,2014,2013,1,26.16975654,78.34638212,52.17662558,26.16975654,78.34638212,52.17662558,26,26
Ethiopia,,anc4plus,beneficial,ADM1,Amhara,3,2016;2019;2024,2024,2014,2016,2,31.4694965,62.02802437,30.55852787,68.5305035,37.97197563,-30.55852787,1,3
Ethiopia,,anc4plus,beneficial,ADM1,Oromia,3,2016;2019;2024,2024,2014,2016,2,22.11828231,48.44824705,26.32996474,77.88171769,51.55175295,-26.32996474,2,8
Ethiopia,,anc4plus,beneficial,ADM1,Afar,3,2016;2019;2024,2024,2014,2016,2,20.5893706,46.17716497,25.58779437,79.4106294,53.82283503,-25.58779437,3,10
Ethiopia,,anc4plus,beneficial,ADM1,Benishangul,3,2016;2019;2024,2024,2014,2016,2,42.02709085,57.15136707,15.12427622,57.97290915,42.84863293,-15.12427622,4,4
Ethiopia,,anc4plus,beneficial,ADM1,Harari,3,2016;2019;2024,2024,2014,2016,2,34.93877855,46.52613647,11.58735792,65.06122145,53.47386353,-11.58735792,5,9
Ethiopia,,anc4plus,beneficial,ADM1,SNNPR,3,2016;2019;2024,2024,2014,2016,2,38.17744433,48.91373611,10.73629177,61.82255567,51.08626389,-10.73629177,6,7
Ethiopia,,anc4plus,beneficial,ADM1,Gambela,3,2016;2019;2024,2024,2014,2016,2,43.3533789,49.17214331,5.818764412,56.6466211,50.82785669,-5.818764412,7,6
Ethiopia,,anc4plus,beneficial,ADM1,Addis Ababa,3,2016;2019;2024,2024,2014,2016,2,89.08304138,94.77796662,5.694925235,10.91695862,5.222033383,-5.694925235,8,1
Ethiopia,,anc4plus,beneficial,ADM1,Dire Dawa,3,2016;2019;2024,2024,2014,2016,2,65.98468912,69.146672,3.161982879,34.01531088,30.853328,-3.161982879,9,2
Ethiopia,,anc4plus,beneficial,ADM1,Somali,3,2016;2019;2024,2024,2014,2016,2,11.78012345,12.72288797,0.942764519,88.21987655,87.27711203,-0.942764519,10,11
Ethiopia,,anc4plus,beneficial,ADM1,Tigray,3,2016;2019;2024,2024,2014,2016,2,56.54667738,57.13955724,0.592879859,43.45332262,42.86044276,-0.592879859,11,5
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Amhara,3,2016;2019;2024,2024,2014,2016,2,67.12127554,90.26669172,23.14541618,32.87872446,9.733308277,-23.14541618,1,2
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Oromia,3,2016;2019;2024,2024,2014,2016,2,50.71572386,70.93729716,20.22157331,49.28427614,29.06270284,-20.22157331,2,8
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Afar,3,2016;2019;2024,2024,2014,2016,2,51.31655636,70.79239952,19.47584315,48.68344364,29.20760048,-19.47584315,3,10
Ethiopia,,anc_skilled_provider,beneficial,ADM1,SNNPR,3,2016;2019;2024,2024,2014,2016,2,69.30121373,78.87226457,9.57105084,30.69878627,21.12773543,-9.57105084,4,7
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Gambela,3,2016;2019;2024,2024,2014,2016,2,72.323066,79.60620653,7.283140525,27.676934,20.39379347,-7.283140525,5,6
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Harari,3,2016;2019;2024,2024,2014,2016,2,75.86383682,79.78007546,3.916238636,24.13616318,20.21992454,-3.916238636,6,5
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Benishangul,3,2016;2019;2024,2024,2014,2016,2,68.71563078,70.86871447,2.153083687,31.28436922,29.13128553,-2.153083687,7,9
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Addis Ababa,3,2016;2019;2024,2024,2014,2016,2,96.7652331,98.22168766,1.456454562,3.234766903,1.778312341,-1.456454562,8,1
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Dire Dawa,3,2016;2019;2024,2024,2014,2016,2,87.38216139,87.98875866,0.606597267,12.61783861,12.01124134,-0.606597267,9,4
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Tigray,3,2016;2019;2024,2024,2014,2016,2,90.00034431,90.16278604,0.162441731,9.999655687,9.837213956,-0.162441731,10,3
Ethiopia,,anc_skilled_provider,beneficial,ADM1,Somali,3,2016;2019;2024,2024,2014,2016,2,43.61893098,35.05676049,-8.562170487,56.38106902,64.94323951,8.562170487,11,11
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Gambela,3,2005;2011;2016,2016,2006,2005,1,42.0159031,26.10307417,-15.91282893,42.0159031,26.10307417,-15.91282893,1,6
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Amhara,3,2005;2011;2016,2016,2006,2005,1,31.00178011,17.18962792,-13.81215219,31.00178011,17.18962792,-13.81215219,2,2
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Benishangul,3,2005;2011;2016,2016,2006,2005,1,31.34265695,19.22993609,-12.11272086,31.34265695,19.22993609,-12.11272086,3,3
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Tigray,3,2005;2011;2016,2016,2006,2005,1,29.28901952,19.7412697,-9.54774982,29.28901952,19.7412697,-9.54774982,4,4
Ethiopia,women_15_49,anemia_women,adverse,ADM1,SNNPR,3,2005;2011;2016,2016,2006,2005,1,23.46017853,22.54381813,-0.9163604,23.46017853,22.54381813,-0.9163604,5,5
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Addis Ababa,3,2005;2011;2016,2016,2006,2005,1,14.60536943,15.96796288,1.36259345,14.60536943,15.96796288,1.36259345,6,1
Ethiopia,women_15_49,anemia_women,adverse,ADM1,Oromia,3,2005;2011;2016,2016,2006,2005,1,24.87912208,27.29235308,2.413231,24.87912208,27.29235308,2.413231,7,7
