"country","admin_level","indicator","indicator_label","direction","distribution_order_improving_to_worsening","absolute_change_distribution_rank","areas_in_country_indicator_distribution","admin_name","latest_year","observed_latest_estimate","prevalence_rank","change_rank","risk_aligned_change_pp","absolute_risk_aligned_change_pp","threshold_percentile","quantile_type","threshold_t_pp","improving_cutoff_pp","worsening_cutoff_pp","classification","classification_label","improving_count_contribution","non_significant_count_contribution","worsening_count_contribution","risk_alignment_note"
"DRC","ADM1","zero_dose","Zero-dose","adverse",15,15,26,"Bas-Uele",2024,62.17853809,22,15,16.958347,16.958347,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",16,16,26,"Mongala",2024,76.09457264,25,16,17.64546846,17.64546846,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",17,17,26,"Sankuru",2024,64.88217563,23,17,18.63902135,18.63902135,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",18,18,26,"Tshuapa",2024,65.79184427,24,18,20.91676349,20.91676349,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",19,19,26,"Sud-Kivu",2024,27.06851279,8,19,22.21684852,22.21684852,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",20,20,26,"Kasai",2024,51.83293396,19,20,23.06805106,23.06805106,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",21,21,26,"Tshopo",2024,56.10117642,20,21,23.9511554,23.9511554,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",22,22,26,"Equateur",2024,46.44776014,15,22,26.28641215,26.28641215,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",23,23,26,"Mai-Ndombe",2024,47.80057596,17,23,34.3734687,34.3734687,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",24,24,26,"Kongo Central",2024,42.52501773,13,24,36.04682707,36.04682707,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",25,25,26,"Sud-Ubangi",2024,60.82812719,21,25,42.45105009,42.45105009,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","zero_dose","Zero-dose","adverse",26,26,26,"Maniema",2024,78.34638212,26,26,52.17662558,52.17662558,0.25,7,8.6382596075,-8.6382596075,8.6382596075,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",1,26,26,"Lomami",2024,51.08336917,5,1,-14.31969832,14.31969832,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",2,25,26,"Kongo Central",2024,49.38358568,4,2,-10.45611534,10.45611534,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",3,24,26,"Mai-Ndombe",2024,53.21422479,7,3,-10.39120489,10.39120489,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",4,23,26,"Haut-Uele",2024,53.61477623,8,4,-9.63514375,9.63514375,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",5,22,26,"Haut-Lomami",2024,54.34518117,9,5,-9.48046627,9.48046627,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",6,21,26,"Tanganyika",2024,60.94314405,16,6,-8.63237547,8.63237547,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",7,20,26,"Haut-Katanga",2024,59.63506352,15,7,-8.15929979,8.15929979,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",8,18,26,"Kasai",2024,58.62877405,13,8,-6.82094225,6.82094225,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",9,17,26,"Equateur",2024,58.08275699,12,9,-5.65812101,5.65812101,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",10,16,26,"Kwilu",2024,47.29516559,3,10,-4.87970036,4.87970036,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",11,15,26,"Nord-Ubangi",2024,52.73019237,6,11,-4.54001167,4.54001167,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",12,14,26,"Kasai-Oriental",2024,64.37675079,22,12,-4.29830716,4.29830716,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",13,13,26,"Bas-Uele",2024,61.62053612,18,13,-4.15308922,4.15308922,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",14,12,26,"Nord-Kivu",2024,56.92171169,11,14,-3.91308991,3.91308991,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",15,11,26,"Sankuru",2024,55.96176784,10,15,-3.57374669,3.57374669,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",16,10,26,"Kinshasa",2024,42.38966911,1,16,-3.12676159,3.12676159,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",17,8,26,"Kasai-Central",2024,61.8588893,19,17,-2.57515914,2.57515914,0.25,7,2.01930159,-2.01930159,2.01930159,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",18,7,26,"Sud-Kivu",2024,61.52114087,17,18,-1.83401574,1.83401574,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",19,6,26,"Lualaba",2024,64.7040401,23,19,-1.7674233,1.7674233,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",20,5,26,"Ituri",2024,64.06851161,21,20,-1.65196622,1.65196622,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",21,4,26,"Tshuapa",2024,59.55180618,14,21,-1.34154167,1.34154167,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",22,3,26,"Tshopo",2024,64.73431386,24,22,-0.18251487,0.18251487,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",23,1,26,"Sud-Ubangi",2024,62.29159558,20,23,0.04790285,0.04790285,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",24,2,26,"Mongala",2024,70.67920961,26,24,0.17207741,0.17207741,0.25,7,2.01930159,-2.01930159,2.01930159,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",25,9,26,"Kwango",2024,45.89726662,2,25,2.69045223,2.69045223,0.25,7,2.01930159,-2.01930159,2.01930159,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","first_birth_under20","First birth < 20","adverse",26,19,26,"Maniema",2024,68.59702167,25,26,7.95224981,7.95224981,0.25,7,2.01930159,-2.01930159,2.01930159,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",1,26,26,"Tanganyika",2024,38.976167,25,1,-22.968177,22.968177,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",2,25,26,"Nord-Ubangi",2024,69.338891,19,2,-21.243537,21.243537,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",3,24,26,"Haut-Lomami",2024,64.487289,20,3,-20.476385,20.476385,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",4,23,26,"Lualaba",2024,90.362809,10,4,-19.262318,19.262318,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",5,19,26,"Mongala",2024,63.268784,22,5,-14.160556,14.160556,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",6,17,26,"Kwango",2024,76.791197,13,6,-9.582616,9.582616,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",7,16,26,"Lomami",2024,75.645139,14,7,-7.156427,7.156427,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",8,15,26,"Nord-Kivu",2024,98.882948,1,8,-6.816827,6.816827,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",9,14,26,"Haut-Katanga",2024,91.594271,8,9,-4.92248,4.92248,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",10,13,26,"Sud-Kivu",2024,97.41304,2,10,-4.774963,4.774963,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",11,11,26,"Ituri",2024,95.972076,4,11,-4.305809,4.305809,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",12,10,26,"Mai-Ndombe",2024,92.18783,7,12,-3.894325,3.894325,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",13,8,26,"Kasai-Central",2024,91.305537,9,13,-3.516769,3.516769,0.25,7,3.3912235,-3.3912235,3.3912235,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",14,5,26,"Kasai",2024,84.275093,12,14,-2.725943,2.725943,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",15,1,26,"Sud-Ubangi",2024,71.124878,18,15,-0.061554,0.061554,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",16,2,26,"Kinshasa",2024,97.397626,3,16,0.874435,0.874435,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",17,3,26,"Kongo Central",2024,94.630055,5,17,0.886981,0.886981,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",18,4,26,"Kwilu",2024,92.432617,6,18,1.544567,1.544567,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",19,6,26,"Tshuapa",2024,38.116438,26,19,2.966458,2.966458,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",20,7,26,"Kasai-Oriental",2024,87.456933,11,20,3.349375,3.349375,0.25,7,3.3912235,-3.3912235,3.3912235,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",21,9,26,"Sankuru",2024,42.439303,24,21,3.608965,3.608965,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",22,12,26,"Tshopo",2024,72.553502,16,22,4.477128,4.477128,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",23,18,26,"Bas-Uele",2024,59.058099,23,23,12.8019,12.8019,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",24,20,26,"Equateur",2024,63.416808,21,24,15.07952,15.07952,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",25,21,26,"Haut-Uele",2024,73.0025,15,25,15.307432,15.307432,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","facility_delivery","Facility delivery","beneficial",26,22,26,"Maniema",2024,71.421659,17,26,17.00368,17.00368,0.25,7,3.3912235,-3.3912235,3.3912235,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",1,25,26,"Haut-Uele",2024,69.184773,1,1,-24.483617,24.483617,0.25,7,5.2271245,-5.2271245,5.2271245,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",2,21,26,"Mai-Ndombe",2024,62.046759,3,2,-14.652642,14.652642,0.25,7,5.2271245,-5.2271245,5.2271245,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",3,18,26,"Kasai-Central",2024,58.423824,4,3,-9.76837,9.76837,0.25,7,5.2271245,-5.2271245,5.2271245,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",4,15,26,"Tanganyika",2024,51.231683,8,4,-8.745119,8.745119,0.25,7,5.2271245,-5.2271245,5.2271245,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",5,10,26,"Kasai-Oriental",2024,43.683373,20,5,-6.269849,6.269849,0.25,7,5.2271245,-5.2271245,5.2271245,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",6,1,26,"Bas-Uele",2024,40.879176,24,6,-0.740446,0.740446,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",7,2,26,"Nord-Kivu",2024,66.437937,2,7,1.463687,1.463687,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",8,3,26,"Haut-Katanga",2024,45.171391,17,8,2.181647,2.181647,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",9,4,26,"Maniema",2024,56.15737,6,9,3.926265,3.926265,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",10,5,26,"Lualaba",2024,48.374323,12,10,4.239694,4.239694,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",11,6,26,"Sud-Ubangi",2024,44.380793,19,11,4.455875,4.455875,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",12,7,26,"Kongo Central",2024,50.162542,10,12,5.221158,5.221158,0.25,7,5.2271245,-5.2271245,5.2271245,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",13,8,26,"Sud-Kivu",2024,57.531234,5,13,5.245024,5.245024,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",14,9,26,"Tshuapa",2024,41.229332,23,14,5.754692,5.754692,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",15,11,26,"Haut-Lomami",2024,47.497681,14,15,6.688416,6.688416,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",16,12,26,"Kwilu",2024,44.415115,18,16,7.576049,7.576049,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",17,13,26,"Equateur",2024,54.88529,7,17,7.695315,7.695315,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",18,14,26,"Lomami",2024,50.57388,9,18,8.06984,8.06984,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",19,16,26,"Tshopo",2024,47.598405,13,19,9.34455,9.34455,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",20,17,26,"Nord-Ubangi",2024,43.185416,22,20,9.763141,9.763141,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",21,19,26,"Mongala",2024,45.200093,16,21,12.962657,12.962657,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",22,20,26,"Kwango",2024,47.113303,15,22,13.987115,13.987115,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",23,22,26,"Sankuru",2024,29.545519,26,23,17.24573,17.24573,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",24,23,26,"Kasai",2024,49.358891,11,24,18.226286,18.226286,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",25,24,26,"Ituri",2024,38.558823,25,25,18.804478,18.804478,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","fever_care_seeking","Fever care seeking","beneficial",26,26,26,"Kinshasa",2024,43.454341,21,26,30.482057,30.482057,0.25,7,5.2271245,-5.2271245,5.2271245,"worsening","Worsening",0,0,1,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",1,26,26,"Sud-Kivu",2024,61.335376,3,1,-26.074774,26.074774,0.25,7,1.78030975,-1.78030975,1.78030975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",2,15,26,"Kongo Central",2024,46.591919,10,2,-7.533858,7.533858,0.25,7,1.78030975,-1.78030975,1.78030975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",3,10,26,"Lualaba",2024,56.845866,4,3,-4.277452,4.277452,0.25,7,1.78030975,-1.78030975,1.78030975,"improving","Improving",1,0,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",4,5,26,"Mai-Ndombe",2024,62.428795,2,4,-1.047004,1.047004,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",5,4,26,"Kwango",2024,28.543366,21,5,-0.552971,0.552971,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",6,3,26,"Haut-Katanga",2024,47.965755,9,6,-0.496895,0.496895,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",7,1,26,"Tshopo",2024,49.27738,7,7,0.000195,0.000195,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",8,2,26,"Kasai-Central",2024,43.295979,12,8,0.004474,0.004474,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",9,6,26,"Mongala",2024,45.638067,11,9,1.640376,1.640376,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
"DRC","ADM1","anc4plus","ANC4+","beneficial",10,7,26,"Kwilu",2024,49.32902,6,10,1.695076,1.695076,0.25,7,1.78030975,-1.78030975,1.78030975,"inside_threshold","Non-significant change",0,1,0,"Positive means worsening; signs for beneficial coverage indicators are reversed"
